json_path,sentence_idx,sentence_text,sentence_hash
"['modules', 6, 'chapters', 1, 'lessons', 2, 'description']",0,"This lesson highlights the critical role of data in advancing sustainable energy and equity, emphasizing its use to track progress, measure impacts, and address disparities.",dd19e0e121ef05c85ef94191d6983a87f77e09ef54cba785e62cc7331bf7eabd
"['modules', 6, 'chapters', 1, 'lessons', 2, 'description']",1,Key tools include UNDP's Energy Moonshot Tracker for monitoring global energy access initiatives and the World Bank's Multi-Tier Framework to assess energy equity beyond basic metrics.,670945d72136621e12702c709f6e2412011240e26de965710dee5f824babd73e
"['modules', 6, 'chapters', 1, 'lessons', 2, 'description']",2,"It underscores the need for transparent reporting and ethical data practices to ensure accountability, build trust, and inform policies that balance sustainability with social justice.",6e700857895b5195f44851a120b41392008165d725a2a09fc7a1d473235a301d
"['modules', 6, 'chapters', 1, 'lessons', 3, 'title']",0,Lesson 3: <strong>The Energy Data Value Chain</strong>,6a3bbfd4c5868df8b65fab5f8ab36169828fac1e3f24a8dde7f74aca4ec41195
"['modules', 6, 'chapters', 1, 'lessons', 3, 'description']",0,This lesson delves deeper into the stages of the data value chain and explore the challenges faced by developing communities in leveraging data for sustainable energy development.,4f54e555e9d423351948f5a692f149d95cefd5cbb3d41db7c7d4d18a350095f1
"['modules', 6, 'chapters', 1, 'lessons', 3, 'description']",1,This analysis highlights the critical role of data in bridging knowledge gaps and advancing equitable energy transitions.,fcf0bd8ad5cc8d57878af03e015650cdf0c671e43eef4a8dde6fc3762aa5e35f
"['modules', 6, 'chapters', 1, 'lessons', 4, 'title']",0,Chapter 1 Outro,a3066505c8df5f13f89d934abff6b85d7b0ab812d7553e6b61927d746cc6b4d2
"['modules', 6, 'chapters', 1, 'lessons', 4, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 6, 'chapters', 2, 'title']",0,"Chapter 2: <strong>Approaches to Planning, Monitoring, and Evaluation in Sustainable Energy</strong>",66a94d1a873a7130dc24a956a07cbc752df236746be514bfa8eda71e61197c92
"['modules', 6, 'chapters', 2, 'description']",0,"This chapter explores planning, monitoring, and evaluation frameworks that align energy projects with sustainability goals through inclusive, data-driven, and gender-responsive strategies.",d4203d70a2dddad12c038ddc401893911ac401c837423af8fce0cdddec9f78db
"['modules', 6, 'chapters', 2, 'lessons', 0, 'title']",0,Chapter 2 Introduction,2ed4868b4179970a36b304c2d2993b7551e0cc7800a8bb07746aedfdd47af7f1
"['modules', 6, 'chapters', 2, 'lessons', 1, 'title']",0,Lesson 1: <strong>Strategic Energy Planning at The Policy Level</strong>,7c8610229a7b795f55a10d0aedbaae81b1bc65a8d209ea7e4fc999883b3cfc4a
"['modules', 6, 'chapters', 2, 'lessons', 1, 'description']",0,"This lesson highlights strategic energy planning as vital for balancing energy security, economic growth, and climate goals.",21723d364542916f6b524b183b3e03e81f652b0becb2290c18dbbf07ab1343ba
"['modules', 6, 'chapters', 2, 'lessons', 1, 'description']",1,"It emphasizes holistic frameworks that integrate resource assessment, stakeholder engagement, and long-term objectives to align policies with sustainability.",995709eecaef9135b1133b4ea3df11f3ec4d5a5b50c394d6f8dd7b24ac36308c
"['modules', 6, 'chapters', 2, 'lessons', 1, 'description']",2,"Key tools like energy system modeling enable adaptable, data-driven strategies, addressing socio-economic and environmental priorities.",5beeb930db2ba289d92af8acc32f20f56186fb9b55056c945d22aa282a3900ca
"['modules', 6, 'chapters', 2, 'lessons', 1, 'description']",3,"The focus is on dynamic planning processes that evolve with technological shifts and climate challenges, ensuring equitable, resilient pathways toward net-zero futures.",519a674644f459e9b3391dadaf61839ee4023a1c17e3307e39bddbe02ad468d7
"['modules', 6, 'chapters', 2, 'lessons', 2, 'title']",0,"Lesson 2: <strong>Fundamentals of Project Planning, Monitoring, and Evaluation</strong>",386fb06dd87f622b392a44013b2d581515a7bccb280b709fdb30affcfe6b3872
"['modules', 6, 'chapters', 2, 'lessons', 2, 'description']",0,"This lesson highlights the fundamentals of project planning, monitoring, and evaluation (PM&E) as essential tools for advancing sustainable energy goals.",9e9cb610d55ab93ff8ee451bd07d6f28276c8ed7f7bdef38d604e3dc3b60c65f
"['modules', 6, 'chapters', 2, 'lessons', 2, 'description']",1,"Rooted in principles like local ownership, stakeholder inclusivity, and outcome-focused effectiveness, PM&E fosters transparency, accountability, and adaptability, ensuring energy projects deliver equitable, sustainable results through iterative learning and evidence-based decision-making.",549668920bc2efa9dcbea644c5c950e03157d20189992b7936b1436ffbf98151
"['modules', 6, 'chapters', 2, 'lessons', 3, 'title']",0,Lesson 3: <strong>Gender and Intersectionality in Energy Data and Planning</strong>,f780060b3988def0906f6f812fbde06253bed4cd98f91a5860ca3ed462165f76
"['modules', 6, 'chapters', 2, 'lessons', 3, 'description']",0,"This lesson examines the integration of gender and intersectionality into energy data and planning, emphasizing the systemic disparities faced by marginalized groups.",0c860547ae644486b2d1807c23b51b1fa33a0a0e74128af239659b48680c43fa
"['modules', 6, 'chapters', 2, 'lessons', 3, 'description']",1,"It explores challenges in sex-disaggregated data collection, gender-responsive policy design, and inclusive participatory approaches to decision-making.",8ee8c05229fc21c68b3aa5a25b1116f99f667719bd09c9ecc1de6f39d443647d
"['modules', 6, 'chapters', 2, 'lessons', 3, 'description']",2,The lesson underscores the need for intersectional analysis to address overlapping inequalities and ensure equitable energy access and planning.,5da8ccd6ecdb56babdaa0094b489441cd977f0b225ae1f8aeb257aca623490d0
"['modules', 6, 'chapters', 2, 'lessons', 4, 'title']",0,Chapter 2 Outro,9f04c62d7cc6e967f6b54a472f357aa0f9576e8ad0be7d680c87501be42ed47f
"['modules', 6, 'chapters', 2, 'lessons', 4, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 6, 'chapters', 3, 'title']",0,Chapter 3: <strong>Tools and Techniques for Data-Driven Insights in Energy</strong>,b13be6eb726c0966e5a93a57b34aca0baee349e8df24ef5c9f4fd1bb65ed9549
"['modules', 6, 'chapters', 3, 'description']",0,"This chapter highlights data science, AI, and energy modelling tools for analysis, planning, and decision-making in sustainable energy systems.",13f1e0622df8d48b08612d2ddc0829616a65b50ae39c29b0ff973e4cd865dcc0
"['modules', 6, 'chapters', 3, 'lessons', 0, 'title']",0,Chapter 3 Introduction,8d1c3d7a5df58afb8b557914dad0c461b59c8a3716413be614f24ea1fee47853
"['modules', 6, 'chapters', 3, 'lessons', 1, 'title']",0,Lesson 1: <strong>Data Science Techniques for Energy Analysis</strong>,93ec1e4d328878833889ce1459b6ca64844c1b990037376d3b02b26617e57477
"['modules', 6, 'chapters', 3, 'lessons', 1, 'description']",0,"This lesson explores data science techniques for energy analysis, covering exploratory data analysis (EDA) methods like anomaly detection and predictive modeling.",ae8db34062d69f76da1f87f4870813c7f9fb36fbf6659917a9adbe2f7633a86b
"['modules', 6, 'chapters', 3, 'lessons', 1, 'description']",1,"It highlights AI-driven automation in data cleaning, remote sensing integration with GIS for renewable energy optimization, and the role of data visualization in translating complex energy data into actionable insights.",853ffcdf4d24a7e29c2886f7167ae251fe8e6d4077c2b4b726e5381b6da85e92
"['modules', 6, 'chapters', 3, 'lessons', 1, 'description']",2,The lesson emphasizes leveraging these tools to enhance decision-making and sustainability in the energy sector.,853b8b6b11d8c6527b442a199688fc3d0e52e2f514a227474d9640117c878e48
"['modules', 6, 'chapters', 3, 'lessons', 2, 'title']",0,Lesson 2: <strong>Energy Modelling Tools and Applications</strong>,90f5dce449f29e6c0c1030d409a076cea5b4aa0ea935d35f4db99967e6e3dc4f
"['modules', 6, 'chapters', 3, 'lessons', 2, 'description']",0,"This lesson explores energy modelling tools and their applications in analyzing and optimizing energy systems, covering descriptive, prescriptive, and predictive models for policy analysis, scenario planning, and load forecasting.",4d24b52dc85bf2645c51e5ebb908267bbf62ddd21c59179066770360558cc089
"['modules', 6, 'chapters', 3, 'lessons', 2, 'description']",1,"It highlights renewable energy integration, grid stability, and the role of data value chains in ensuring accurate models to support sustainable energy decision-making and efficient resource management.",d85d3467c4dd54b51276e197acd614bd551da2152af5441c207486dd6ce3bd25
"['modules', 6, 'chapters', 3, 'lessons', 3, 'title']",0,Lesson 3: <strong>Applied Machine Learning in Energy Data</strong>,a0e735c36cd58bb99cd407be0c85fa4e1fb963954dbc25d78684c7b714597d41
"['modules', 6, 'chapters', 3, 'lessons', 3, 'description']",0,"This section introduces the use of Machine Learning (ML) in energy policy, focusing on structured data, learning models, and ethical concerns.",48d92d3531220d99d64c27220335ccb216c135dd68e38461566ceab89b3cc789
"['modules', 6, 'chapters', 3, 'lessons', 3, 'description']",1,It covers key applications like energy forecasting and emissions profiling using tools such as Random Forests and clustering.,aa71a800f164b760593e6819fb18445c27e38649ecaa71a615914adb1719a1dc
"['modules', 6, 'chapters', 3, 'lessons', 3, 'description']",2,Foundational concepts are linked to real-world use cases to support evidence-based policymaking.,385a51dc72a8151a58884ba5f5279ab40438cd3b392b20ea63bb11ad5a19b13a
"['modules', 6, 'chapters', 3, 'lessons', 3, 'description']",3,The lesson ends by addressing ethical risks and promoting best practices like Explainable AI and Privacy by Design.,1d28ae3cc4517654503adc1e2b7f919b4e7f9683893bee2499d35257f2f3e85f
"['modules', 6, 'chapters', 3, 'lessons', 4, 'title']",0,Chapter 3 Outro,962c4d3e9dfd699621d61cf50219c50ceef5fcd121b12becf3d40a30067cdead
"['modules', 6, 'chapters', 3, 'lessons', 4, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 6, 'chapters', 4, 'title']",0,Chapter 4: <strong>Future Directions for Data in the Energy Sector</strong>,7cb1bbe6bbea694eaeb487720458752f21632a5413d9c96bbb7c222513357755
"['modules', 6, 'chapters', 4, 'description']",0,"This chapter explores how AI and data science optimize energy systems, improve efficiency, manage renewables, and support digital energy transformation.",854046e4c8dfe83c4e530ed52e043707c4def6ceca4e4fe35a8fbbc720b8650c
"['modules', 6, 'chapters', 4, 'lessons', 0, 'title']",0,Chapter 4 Introduction,ce4b99880b283251257679b1822a12012774bb667a46ff4b5b039806826d8bab
"['modules', 6, 'chapters', 4, 'lessons', 1, 'title']",0,Lesson 1: <strong>System-Level Enablers for Innovation in Energy Data</strong>,71fb8e9c55025408722dc408d1bdd582ec7e49060ad6ceab93e108a5e3644331
"['modules', 6, 'chapters', 4, 'lessons', 1, 'description']",0,"This lesson explores the digital foundations needed for equitable energy innovation, highlighting the role of resilient infrastructure, open data, and interoperability.",25d1634a7e438e3e0b2a40a4b49c5d04e39088083f0832e6b135f7af156e6d7b
"['modules', 6, 'chapters', 4, 'lessons', 1, 'description']",1,"It emphasizes metadata standards, data governance, and the need for trained personnel.",e00b3b166a3ba948757e9f0411565b3286b80ca6b94a0f8a41e067b87a43a1e1
"['modules', 6, 'chapters', 4, 'lessons', 1, 'description']",2,"Learners will examine how these elements enable ethical, inclusive use of AI and energy data.",f96a3fe73fc5c7fc95e28b35c829f039bb15a74862befea098ad583f7f3c94a8
"['modules', 6, 'chapters', 4, 'lessons', 2, 'title']",0,Lesson 2: <strong>Advanced Technologies in Energy Systems</strong>,bed3622056bebdc29a6aece3147be8e9b184b9533ae647d3e73c59839f5ff481
"['modules', 6, 'chapters', 4, 'lessons', 2, 'description']",0,"This lesson explores how AI and IoT are transforming energy systems, from forecasting and efficiency to real-time grid management.",02ede10f3bd348f70aac66141b58b9fbf3f271e69d46ab3230ca01ababbfa56a
"['modules', 6, 'chapters', 4, 'lessons', 2, 'description']",1,"It examines the opportunities and risks of digital infrastructure, emphasizing context-aware, inclusive innovation.",40bf3b183d949515ab172b64d9592190010a1723826501289e1d46da420ea9bf
"['modules', 6, 'chapters', 4, 'lessons', 2, 'description']",2,Learners will critically assess how intelligent systems can support resilient and equitable energy transitions.,d168756af529df27b3a761a783a7da80b8e7c5ac6c6ee08873ec4ee50a9cc138
"['modules', 6, 'chapters', 4, 'lessons', 3, 'title']",0,Lesson 3: <strong>Anticipating Future Trends and Ensuring Equitable Digital Futures</strong>,1393007b8d420e204b1630c3ec23106751a4cf825043efab1212a2a00cbe02c1
"['modules', 6, 'chapters', 4, 'lessons', 3, 'description']",0,"This lesson examines how blockchain and emerging technologies can support equitable energy futures, focusing on transparency, inclusion, and data justice.",bd2cd9f7bde7fe68a43bdd052af5c9a5c57726a0e1db497dcc0fdb6303d3af5c
"['modules', 6, 'chapters', 4, 'lessons', 3, 'description']",1,It highlights risks and design principles to ensure innovation benefits all.,c480c65ca5c4a98cb7431c0c157b591a1aa0a4fbb8689aea3657a2a3c6749772
"['modules', 6, 'chapters', 4, 'lessons', 4, 'title']",0,Chapter 4 Outro,55a03eecae1c33be8c71f9b7ec2993e44e30636848d76f862e1179d465e5c699
"['modules', 6, 'chapters', 4, 'lessons', 4, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 6, 'chapters', 5, 'title']",0,Module 7 Outro,97dbff363f91c6da6a674f175d0b4db5db2cbc83d6097ff929530e6455d3a95f
"['modules', 6, 'chapters', 5, 'description']",0,"Module 7 offers a in-depth introduction to the role of energy data in planning, monitoring, and evaluation for sustainable energy development.",8bc0314f66517bcf84a9fcc2c8cd8a07fe182aa54402ce6d5df49f6bd5a085a0
"['modules', 6, 'chapters', 5, 'description']",1,"It emphasizes the importance of reliable, ethical data for achieving SDG7, explores standardized frameworks, key indicators, and challenges, and introduces innovative tools like AI and energy modeling for informed policymaking.",e8498ffb6283d9b5591f30bdbabd7b517e20dfa1b59c38f3ed16c93743a048f8
"['modules', 6, 'chapters', 5, 'lessons', 0, 'title']",0,Module 7 Quiz,8435251bd936866bcb246475b41c331c768f5d5e92216c5749337c9bdf523c2a
"['modules', 6, 'chapters', 5, 'lessons', 0, 'description']",0,Test your understanding of all lessons in this module.,126719e4d0a6d8494be6872dbe0147a08117ef9b6058e98dc406d80e229e9f8f
"['modules', 6, 'chapters', 5, 'lessons', 1, 'title']",0,Module 7 Outro,97dbff363f91c6da6a674f175d0b4db5db2cbc83d6097ff929530e6455d3a95f
"['modules', 7, 'title']",0,The Future of Energy: Innovation for Sustainable Development,47e7bf8a0efccdd8f2ce9a17143be88245809ca1c0d4cfe83dd6a07184d78668
"['modules', 7, 'description']",0,"Module 8 explores future energy trends and projections, emphasizing the creation of enabling environments for innovation.",a7cf03fb652055a083b18c975174ac3b7a62622ae0f122fd5cb4a0fbe108247d
"['modules', 7, 'description']",1,"It highlights the role of partnerships, collaboration, and inclusive practices in driving sustainable energy transitions.",5d543bd562b6e0a86db7e107ea53cb6ba65a70e81a2af7be3fd070ad3937d4bd
"['modules', 7, 'description']",2,Learners will gain tools to foster innovation ecosystems and lead transformative change across the global energy landscape.,d09c92881da4fea981b63a83544b31e8adc23eb872c55a9c38df9026983af52b
"['modules', 7, 'chapters', 0, 'title']",0,Module 8 Introduction,fd4c50db635568fb27efdc70666f3a8804a1c7f034e2f71d6496a9627bd5d91d
"['modules', 7, 'chapters', 0, 'lessons', 0, 'title']",0,Module 8 Introduction,fd4c50db635568fb27efdc70666f3a8804a1c7f034e2f71d6496a9627bd5d91d
"['modules', 7, 'chapters', 0, 'lessons', 0, 'description']",0,Introduction and learning objectives for Module 8,e9ae8c78e51f6f2640ce15f2b610c559fafdf14bed8a5cdde65225e99f21c036
"['modules', 7, 'chapters', 1, 'title']",0,Chapter 1: <strong>The Changing Energy Landscape</strong>,1e8609af17b43fa639fe6d0bace75633d3048ffa15d12fd82f604eba7fba3e92
"['modules', 7, 'chapters', 1, 'description']",0,"This chapter explores the key trends, drivers, innovations, and barriers shaping the future of energy systems, offering a foundational understanding of how structural shifts, emerging technologies, climate impacts, and systemic enablers are transforming global energy demand and supply.",6bf9b0c65cf03a4d9217c8ad27abdf5ef85b12bb856eb4217072c374240a0730
"['modules', 7, 'chapters', 1, 'lessons', 0, 'title']",0,Chapter 1 Introduction,4967392e984184d343aa7f07af423fbd17562cc0b2dccfe55404d5e8cfb2ba6b
"['modules', 7, 'chapters', 1, 'lessons', 1, 'title']",0,Lesson 1: <strong>Key Drivers of Future Energy Demand</strong>,de45b8236e9671471b3b9225665ed7987f273471dfc4ee923cdf9a5cef5ba2e2
"['modules', 7, 'chapters', 1, 'lessons', 1, 'description']",0,This lesson explores the major trends and structural shifts shaping the future of global energy demand.,551541b876aa27627a25e0e1ab43c50a513612e37bb577682ed3829125580ec5
"['modules', 7, 'chapters', 1, 'lessons', 1, 'description']",1,"It examines how demographic changes, urbanization, industrialization, rising middle-class consumption, and climate impacts are influencing energy use across sectors and regions.",d4b7ab6cea96ad31ccda11416f7842c6db5b305e358d3d2405455f30e29f0fe3
"['modules', 7, 'chapters', 1, 'lessons', 2, 'title']",0,Lesson 2: <strong>The Changing Landscape of Energy Supply</strong>,a33b04857dd9816f4a3da4a42d62fe67569d74c389dc0190d9c0bac75079cee1
"['modules', 7, 'chapters', 1, 'lessons', 2, 'description']",0,"This lesson explores the rapidly evolving landscape of global energy supply, influenced by the rise of renewables, shifting roles of fossil fuels and nuclear power, and the emergence of new energy carriers like green hydrogen.",dae00ed5c4953c364758f4e57d3ada8ae4950ab8f1f994efaf7bbce2d8e9c122
"['modules', 7, 'chapters', 1, 'lessons', 3, 'title']",0,"Lesson 3: <strong>Challenges, Tipping Points and Solutions in Renewable Energy</strong>",d4c4e2fa3071a691fee4c6200ef3fd73d1b27e4bd358637efdb323c56635c9f2
"['modules', 7, 'chapters', 1, 'lessons', 3, 'description']",0,"Discusses technical challenges like grid stability and renewable integration, as well as non-technical barriers such as cost constraints and public acceptance.",ddd79e61df5ebd456f77d8627ca17e9f03cf12a79558b131012e458fd7cd1d7d
"['modules', 7, 'chapters', 1, 'lessons', 3, 'description']",1,"It provides insights into critical tipping points and potential solutions through policy, market reforms, and technological innovation.",4fe55d53231487f32986f09c62fae5cd5e038be1f5cad51cc017e87c389a4fee
"['modules', 7, 'chapters', 1, 'lessons', 4, 'title']",0,Chapter 1 Outro,a3066505c8df5f13f89d934abff6b85d7b0ab812d7553e6b61927d746cc6b4d2
"['modules', 7, 'chapters', 1, 'lessons', 4, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 7, 'chapters', 2, 'title']",0,Chapter 2: <strong>Creating an Enabling Environment for an Innovation-Driven Energy Transition</strong>,059ffe97f8786dc5be82ae660eece6992db1937dc8287fad975564ef1d9563b4
"['modules', 7, 'chapters', 2, 'description']",0,"This chapter examines how policy design and market conditions can accelerate energy innovation, emphasizing the need for balanced, context-specific approaches that support technological advancement, inclusive financing, and equitable development in diverse global contexts.",10d37fa0559fb9bfe539381da5e27168799c78333fd14fa7a136e0f188677b05
"['modules', 7, 'chapters', 2, 'lessons', 0, 'title']",0,Chapter 2 Introduction,2ed4868b4179970a36b304c2d2993b7551e0cc7800a8bb07746aedfdd47af7f1
"['modules', 7, 'chapters', 2, 'lessons', 1, 'title']",0,Lesson 1: <strong>Policy and Market Mechanisms for Innovation</strong>,8d5f0474bef126d0a114122da7f559e75404b08007357b123c26ad89ba2d0c6e
"['modules', 7, 'chapters', 2, 'lessons', 1, 'description']",0,This lesson explores how targeted policy and market mechanisms can drive innovation in sustainable energy systems.,3e40649305caab673a229321edca15f7c16003ee2ee707fed5226f4c024e929d
"['modules', 7, 'chapters', 2, 'lessons', 1, 'description']",1,"It examines the wide range of financial and regulatory tools—such as subsidies, tax credits, grants, carbon pricing, feed-in tariffs, and renewable portfolio standards that have proven essential in accelerating clean energy adoption and fostering new technologies.",baa94592d52698cb25619b5217ee32b5236d26f9bb8924c312ba12dbb4e0afe9
"['modules', 7, 'chapters', 2, 'lessons', 2, 'title']",0,Lesson 2: <strong>Next Generation of Energy Models</strong>,a21c95615fb44c7e982a4e836ddb9946e68edc1a822afa72e00c73758f8f7fac
"['modules', 7, 'chapters', 2, 'lessons', 2, 'description']",0,"This lesson explores how emerging sectors are transforming the architecture of future energy systems through decentralization, digitization, and diversification.",c54d898c5b324ab0ed58795ed848219e3dd52dd73c1628e4a667f3a03cddfa16
"['modules', 7, 'chapters', 2, 'lessons', 2, 'description']",1,"It examines the rapid rise of distributed energy resources such as community solar and microgrids, and how these models are redefining energy access, resilience, and equity, particularly in developing countries.",40dd4ac8f2f2861bede0d5a5b7b76a3a88da09100755b7f46ae3ea9a5546121b
"['modules', 7, 'chapters', 2, 'lessons', 3, 'title']",0,Lesson 3: <strong>Advancements in renewable energy technologies</strong>,94598e980a3753cce8c5bd18827f5e931b47623acce429f962f8e46fb1e5eb67
"['modules', 7, 'chapters', 2, 'lessons', 3, 'description']",0,"This lesson explores how breakthroughs in next-generation renewables are expanding the frontiers of energy access and climate action, from ultra-efficient solar cells and bifacial panels to offshore wind farms, smart hybrid systems, and marine energy solutions.",4aa19edc8a4a043fb08fb3cd559485d27b1af9291c985cadad490afe47159512
"['modules', 7, 'chapters', 2, 'lessons', 3, 'description']",1,intersectional approaches foster equitable policies and innovation in energy systems.,ac5134d24416b9a703f18a0abba33becd9bd12e669f4acb421f4cc3f71b84879
"['modules', 7, 'chapters', 2, 'lessons', 4, 'title']",0,Lesson 4: <strong>Intersectionality as a framework for energy innovation</strong>,61e3b499f5e4ebe43f2fe5e0e82eb841f4f531c7f27bec4cae9d1f6d77773feb
"['modules', 7, 'chapters', 2, 'lessons', 4, 'description']",0,"This lesson explores how intersectionality, the interconnected nature of social categorizations such as gender, class, ethnicity, and geography, can serve as a transformative lens for fostering equitable and effective energy innovation.",c36fc1c571a9c59c8447d3d2d8defe0bb12d3b366a07f000b99fb772a2ca6703
"['modules', 7, 'chapters', 2, 'lessons', 5, 'title']",0,Chapter 2 Outro,9f04c62d7cc6e967f6b54a472f357aa0f9576e8ad0be7d680c87501be42ed47f
"['modules', 7, 'chapters', 2, 'lessons', 5, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 7, 'chapters', 3, 'title']",0,Chapter 3: <strong>Powering the Future: From Innovation to Action</strong>,8666e642d6c532ad417479831e9468c6ab9e4829365cab4c7b6a071e89f4aafd
"['modules', 7, 'chapters', 3, 'description']",0,"This chapter outlines a forward-looking agenda to turn clean energy innovation into impact, focusing on actionable strategies to drive an equitable and transformative energy transition.",42111c206eca5d4f8ed0fc858271414e21b7dadcb5d5d049e16d894bd8945e86
"['modules', 7, 'chapters', 3, 'lessons', 0, 'title']",0,Chapter 3 Introduction,8d1c3d7a5df58afb8b557914dad0c461b59c8a3716413be614f24ea1fee47853
"['modules', 7, 'chapters', 3, 'lessons', 1, 'title']",0,Lesson 1: <strong>Actionable Steps Toward a Sustainable Energy Future</strong>,409b7f2e3f92c65b73268842c7519e2b9fb46afd0e3dddca7893e43578d8066a
"['modules', 7, 'chapters', 3, 'lessons', 1, 'description']",0,"Lesson 1 outlines practical, forward-looking strategies to accelerate the global shift toward a sustainable energy future, focusing on aligning national policies and market incentives with climate and development goals, scaling private sector innovation and investing in workforce development.",b3405bad88efaf91795ee7bfc0f94c9fad62fe80631943d0c3ed9e79c2755ff0
"['modules', 7, 'chapters', 3, 'lessons', 2, 'title']",0,Lesson 2: <strong>The Innovation Ecosystem for Sustainable Energy</strong>,8ad1cce8147546c77d39191f4526caaf03046e187cbf58db8bd1a5592241e244
"['modules', 7, 'chapters', 3, 'lessons', 2, 'description']",0,"Lesson 2 explores how to build inclusive, future-ready innovation ecosystems that support sustainable energy transitions in developing countries.",3cf3aa7710a1a17df7399a9bf04d07c44ffe70a051d534bfffa13a5a9ed35463
"['modules', 7, 'chapters', 3, 'lessons', 2, 'description']",1,"It examines strategies to foster clean energy entrepreneurship, strengthen local R&D capabilities, and promote collaboration between startups, investors, academia, and policymakers",caa2ca43d1474d1de4d550f2de097c1b2cbf365a73fc34ddbdefe9d771ba4555
"['modules', 7, 'chapters', 3, 'lessons', 3, 'title']",0,Lesson 3: <strong>Closing key messages and call to action</strong>,618f069799fba3108d24e0684f0f42b4343752b78b9eaa2691c71aaefd74640a
"['modules', 7, 'chapters', 3, 'lessons', 3, 'description']",0,"This lesson invites the learner to reflect on your role in accelerating change: whether shaping policies, leading projects, or amplifying voices in communities.",c661f9704b78ceedc1e4342830d69d26f4d410b3f4498521448cecd67c2d4ded
"['modules', 7, 'chapters', 3, 'lessons', 4, 'title']",0,Chapter 3 Outro,962c4d3e9dfd699621d61cf50219c50ceef5fcd121b12becf3d40a30067cdead
"['modules', 7, 'chapters', 3, 'lessons', 4, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 7, 'chapters', 4, 'title']",0,Module 8 Outro,39c5b604d148ad88fd8b9921b19af6c143d5cdc2ef6d05a1aa992dadc52e28c5
"['modules', 7, 'chapters', 4, 'description']",0,"Module 8 explores future energy trends and projections, emphasizing the creation of enabling environments for innovation.",a7cf03fb652055a083b18c975174ac3b7a62622ae0f122fd5cb4a0fbe108247d
"['modules', 7, 'chapters', 4, 'description']",1,"It highlights the role of partnerships, collaboration, and inclusive practices in driving sustainable energy transitions.",5d543bd562b6e0a86db7e107ea53cb6ba65a70e81a2af7be3fd070ad3937d4bd
"['modules', 7, 'chapters', 4, 'description']",2,Learners will gain tools to foster innovation ecosystems and lead transformative change across the global energy landscape.,d09c92881da4fea981b63a83544b31e8adc23eb872c55a9c38df9026983af52b
"['modules', 7, 'chapters', 4, 'lessons', 0, 'title']",0,Module 8 Quiz,22eea479861efe931edf553f3f71e13542889c968dc4ce434f9834048e988a49
"['modules', 7, 'chapters', 4, 'lessons', 0, 'description']",0,Test your understanding of all lessons in this module.,126719e4d0a6d8494be6872dbe0147a08117ef9b6058e98dc406d80e229e9f8f
"['modules', 7, 'chapters', 4, 'lessons', 1, 'title']",0,Module 8 Outro,39c5b604d148ad88fd8b9921b19af6c143d5cdc2ef6d05a1aa992dadc52e28c5
"['modules', 8, 'title']",0,Derisking Renewable Energy Investment,6b4d00dc2d6fcec1c497260c0614e752d05cad83708d7c5f55f1acf56ef6666d
"['modules', 8, 'description']",0,"Module 9 introduces the UNDP’s Derisking Renewable Energy Investment (DREI) framework, which identifies key risks and barriers to renewable energy investment in developing countries.",96cf99c5136f8d79fe745b96205878eeb1d5dc77bdab7d4d65979b61777c8745
"['modules', 8, 'description']",1,"It covers both utility-scale and decentralised technologies, with a focus on Sub-Saharan Africa, and explains how risk affects project finance and cost of capital before outlining the DREI framework and its main stages.",c356fe2313306d29d3c351c92b730865d8a7b0c325957ffee1c89e701a516dec
"['modules', 8, 'chapters', 0, 'title']",0,Module 9 Introduction,6bd9079761767e802fad832edbe0c9f198e493495e6ac4bffea8e2261e809eae
"['modules', 8, 'chapters', 0, 'lessons', 0, 'title']",0,Module 9 Introduction,6bd9079761767e802fad832edbe0c9f198e493495e6ac4bffea8e2261e809eae
"['modules', 8, 'chapters', 0, 'lessons', 0, 'description']",0,Introduction and learning objectives for Module 9,4c944b1a9b987a68e97906acd5059fc10ba0b7a2987c7a7bb278fa64e1e04090
"['modules', 8, 'chapters', 1, 'title']",0,Chapter 1: <strong>Trends and Barriers for Renewable Energy in the Global South</strong>,9aca3e75354ca96e5c3c43a88292d4a4e8e5a8f4cb5c21f4b5da750f43bcd88a
"['modules', 8, 'chapters', 1, 'description']",0,This chapter examines renewable energy investment in developing countries with a focus on solar photovoltaic and wind power—both utility-scale and decentralized systems.,32ed95651c2bab6a83d8d80452d6e6ac73a51633d8b7479fd66ce6f9161c602e
